"articleDate","articleName","articleSource","articleLink"
"2017-11-23","【公關組】興大法律系大一生張正麒  架網、出書樣樣通","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41904"
"2017-11-22","【公關組】中興大學與台中家商簽署策略聯盟","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41898"
"2017-11-22","【學者評論】為何在台灣的發展再生能源困難重重？綠能專家這樣解答…","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41887"
"2017-11-22","【媒體報導】「熱愛泥土芬芳」 家中務農的她研究泥土獲論文獎","聯合報","https://www2.nchu.edu.tw/news-detail/id/41884"
"2017-11-22","【媒體報導】人物側寫－走上創業路.... 全因不爽老闆娘","工商時報","https://www2.nchu.edu.tw/news-detail/id/41885"
"2017-11-22","【學生投稿】警務員：法官不應自詡法律唯一的守護者","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/41886"
"2017-11-22","【媒體報導】東專3農家子弟 獲農機「金手獎」","自由時報","https://www2.nchu.edu.tw/news-detail/id/41883"
"2017-11-22","【媒體報導】科教館與中興大學締結聯盟 培養學生科普能力向下紮根","聯合報","https://www2.nchu.edu.tw/news-detail/id/41874"
"2017-11-21","【媒體報導】台中空氣品質好轉 莊秉潔教授：燃油鍋爐改善奏效","民視","https://www2.nchu.edu.tw/news-detail/id/41861"
"2017-11-21","【媒體報導】中部10所大學EMBA學員 藉高球聚在一起","聯合報","https://www2.nchu.edu.tw/news-detail/id/41864"
"2017-11-21","【媒體報導】台中市中興財金學會 邀立院蔡副院長分享","經濟日報","https://www2.nchu.edu.tw/news-detail/id/41854"
"2017-11-21","【學者評論】謝昌衛：請賴院長勿以選票決定食安政策","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/41863"
"2017-11-21","【媒體報導】臺灣法稅若不進行改革　救濟制度只是假民主","今日新聞","https://www2.nchu.edu.tw/news-detail/id/41862"
"2017-11-21","【媒體報導】兩岸分則傷 星學者：陸小挫台重傷","中國時報","https://www2.nchu.edu.tw/news-detail/id/41865"
"2017-11-21","【媒體報導】興大EMBA首場招生說明會 湧入爆滿人潮","經濟日報","https://www2.nchu.edu.tw/news-detail/id/41853"
"2017-11-20","【公關組】興大與科教館簽署合作協議 深耕科學教育","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41858"
"2017-11-17","【媒體報導】台中慈濟醫院、中興大學簽署合作協議","自由時報","https://www2.nchu.edu.tw/news-detail/id/41828"
"2017-11-17","【媒體報導】違法養白鼻心「是牠不走」","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/41827"
"2017-11-17","【媒體報導】麻省理工學院iGEM生技競賽 台灣6金2銀","中央社","https://www2.nchu.edu.tw/news-detail/id/41826"
"2017-11-17","【公關組】興大與台中慈濟醫院攜手合作 聚焦生醫領域","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41824"
"2017-11-15","【媒體報導】灰濛「紫爆」！用台中人的肺供電…火力發電廠遭退件　網嘆：霾都","東森新聞雲","https://www2.nchu.edu.tw/news-detail/id/41812"
"2017-11-14","【媒體報導】培育農業新血 興大特殊選才農家子弟優先","中央社","https://www2.nchu.edu.tw/news-detail/id/41800"
"2017-11-14","【媒體報導】兩岸學者台中探討台海和平　聚焦特朗普訪中","中評社","https://www2.nchu.edu.tw/news-detail/id/41801"
"2017-11-14","【媒體報導】印太戰略浮現 學者籲台灣回應變局","自由時報","https://www2.nchu.edu.tw/news-detail/id/41803"
"2017-11-14","【學生投稿】自由廣場》讓柯文哲吃定民進黨？","自由時報","https://www2.nchu.edu.tw/news-detail/id/41802"
"2017-11-14","【媒體報導】川普印太戰略 學者：聯印抗衡一帶一路","中央廣播電台","https://www2.nchu.edu.tw/news-detail/id/41789"
"2017-11-13","【媒體報導】廖舜右語中評：美中在APEC對峙多於合作","中評社","https://www2.nchu.edu.tw/news-detail/id/41787"
"2017-11-13","【公關組】興大特殊選才 10農業學系(組)優先錄取農家子弟","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41790"
"2017-11-13","【媒體報導】埔里空氣糟透 抗議台中電廠污染","自由時報","https://www2.nchu.edu.tw/news-detail/id/41788"
"2017-11-10","【媒體報導】食安辦協調無果 農藥審查繼續停擺","聯合報","https://www2.nchu.edu.tw/news-detail/id/41767"
"2017-11-10","【媒體報導】水資源是公共財 農委會︰擴大灌區顧農民","自由時報","https://www2.nchu.edu.tw/news-detail/id/41768"
"2017-11-09","【媒體報導】為學生午餐把關 國教署委興大成立「午餐專案辦公室」","聯合報","https://www2.nchu.edu.tw/news-detail/id/41752"
"2017-11-09","【學生投稿】觀點投書：新南向政策的發展瓶頸","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41755"
"2017-11-08","【公關組】國教署「學校午餐專案辦公室」興大揭牌","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41730"
"2017-11-06","【媒體報導】興大應經系70周年系慶暨60周年所慶","經濟日報","https://www2.nchu.edu.tw/news-detail/id/41707"
"2017-11-06","【媒體報導】興大98週年校慶表揚第21屆傑出校友","經濟日報","https://www2.nchu.edu.tw/news-detail/id/41712"
"2017-11-06","【媒體報導】興大98年校慶 生技所開發「熷烏龍」限量紀念茶","聯合報","https://www2.nchu.edu.tw/news-detail/id/41705"
"2017-11-06","【學生投稿】大巨蛋命運共同體","自由時報","https://www2.nchu.edu.tw/news-detail/id/41711"
"2017-11-06","【媒體報導】砂石好缺！經部擬開採陸砂　政策環評完成","TVBS NEWS","https://www2.nchu.edu.tw/news-detail/id/41695"
"2017-11-04","【公關組】興大推出「熷烏龍」限量校慶紀念茶","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41697"
"2017-11-03","【公關組】興大98週年校慶 系列活動熱鬧登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41679"
"2017-11-03","【媒體報導】中興大學98周年校慶系列活動展活力","中國時報","https://www2.nchu.edu.tw/news-detail/id/41694"
"2017-10-31","【公關組】興大EMBA羽球社勇奪2017全球商學院EMBA羽毛球賽團體賽冠軍","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41673"
"2017-10-31","【公關組】興大榮獲「2017智慧綠建築設計創意競賽」佳作","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41671"
"2017-10-31","【學生投稿】觀點投書：兩岸互動的新重點","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41670"
"2017-10-30","【媒體報導】芬普尼蛋再現 彰化百富畜牧場重罰30萬","自由時報","https://www2.nchu.edu.tw/news-detail/id/41658"
"2017-10-30","【媒體報導】枯死木變蹺蹺板 新化林場成孩子快樂天堂","聯合報","https://www2.nchu.edu.tw/news-detail/id/41657"
"2017-10-30","【媒體報導】為花博暖身 花現新生活中興大學登場","中央社","https://www2.nchu.edu.tw/news-detail/id/41655"
"2017-10-27","【媒體報導】台灣與歐盟關係研討會首次移師台中 林佳龍主張結合區域整合與國際交流","中國時報","https://www2.nchu.edu.tw/news-detail/id/41648"
"2017-10-27","【媒體報導】中科智慧機器人自造基地揭牌 中外貴賓齊聚剪綵","HiNet新聞","https://www2.nchu.edu.tw/news-detail/id/41647"
"2017-10-27","【公關組】「花現新生活」興大登場  展示新興花卉、創意花卉點心","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41643"
"2017-10-26","【公關組】興大食蛇龜團隊辦教育推廣 宣導淺山保育","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41633"
"2017-10-26","【公關組】第五屆矽酮創意應用設計競賽  興大材料系獲第一名","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41627"
"2017-10-26","【公關組】2017電路板學生優秀論文獎 興大榮獲三大獎","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41630"
"2017-10-26","【公關組】興大舉辦「第二屆海峽兩岸動物生物科技論壇」","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41623"
"2017-10-25","【媒體報導】台中學國際研討會27日開場 六國學者跨文化交流","新頭殾","https://www2.nchu.edu.tw/news-detail/id/41607"
"2017-10-25","【媒體報導】程泰工具機專題實作獎 爭鋒","工商時報","https://www2.nchu.edu.tw/news-detail/id/41606"
"2017-10-25","【媒體報導】興大舉辦環境危機與文化行動講座","中國時報","https://www2.nchu.edu.tw/news-detail/id/41604"
"2017-10-25","【媒體報導】興大與水利署設計魚骨型魚道 登國際期刊","中央廣播電台","https://www2.nchu.edu.tw/news-detail/id/41605"
"2017-10-23","【媒體報導】興大環校步道啟用 鼓勵學生多運動","聯合報","https://www2.nchu.edu.tw/news-detail/id/41565"
"2017-10-23","【媒體報導】農業新南向 學者提CCB延續台泰交流","中央社","https://www2.nchu.edu.tw/news-detail/id/41563"
"2017-10-23","【公關組】興大舉辦「『看見』空污：環境危機與文化行動」系列講座","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41564"
"2017-10-23","【公關組】愛的行板-2017倪朝龍創作展  9/21興大開幕","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41233"
"2017-10-23","【媒體報導】  興大攜手中捷 產學合作拚雙贏","經濟日報","https://www2.nchu.edu.tw/news-detail/id/41571"
"2017-10-20","【公關組】興大健康步道啟用  邀大家一起森呼吸","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41554"
"2017-10-20","【媒體報導】公視播出紀錄片《蜂狂2》，揭露背後真正的那隻黑手","公視","https://www2.nchu.edu.tw/news-detail/id/41553"
"2017-10-20","【媒體報導】愛的行板 倪朝龍前衛畫風擅用線條勾勒光影","民視","https://www2.nchu.edu.tw/news-detail/id/41551"
"2017-10-20","【媒體報導】野望影展30日起5天 興大放映","中央社","https://www2.nchu.edu.tw/news-detail/id/41549"
"2017-10-19","【公關組】野望影展10/30興大登場  即日開放報名","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41538"
"2017-10-19","【媒體報導】中興大學與日本豐田工業大學雙聯學制合作十年有成","工商時報","https://www2.nchu.edu.tw/news-detail/id/41510"
"2017-10-19","【媒體報導】林紀堂.陳岺日記發表 開創婦女史領域","中國時報","https://www2.nchu.edu.tw/news-detail/id/41512"
"2017-10-18","【公關組】興大與日本豐田工業大學雙聯學制合作十年有成","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41480"
"2017-10-17","【媒體報導】環保署：十年來空污指標明顯下降，莊秉潔：工廠居民受高毒性污染 無研究管制","上下游","https://www2.nchu.edu.tw/news-detail/id/41484"
"2017-10-17","【學者評論】蔡東杰》歐洲的小鮮肉精神","中國時報","https://www2.nchu.edu.tw/news-detail/id/41479"
"2017-10-17","【媒體報導】中捷興大簽訂備忘錄 提升專業管理技能","中央社","https://www2.nchu.edu.tw/news-detail/id/41476"
"2017-10-16","【媒體報導】中市PM2.5逐年減量 學者肯定市府努力","自由時報","https://www2.nchu.edu.tw/news-detail/id/41467"
"2017-10-16","【媒體報導】保育大潭藻礁 環團與中油意見分歧","中央社","https://www2.nchu.edu.tw/news-detail/id/41466"
"2017-10-16","【媒體報導】蘭花生技專家楊長賢 獲教育部國家講座","中國時報","https://www2.nchu.edu.tw/news-detail/id/41440"
"2017-10-16","【公關組】興大與台中捷運簽署產學合作 培育在地專業人才","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41463"
"2017-10-13","【媒體報導】興大友善身障 獲頒「優良事蹟獎」","台灣醒報","https://www2.nchu.edu.tw/news-detail/id/41439"
"2017-10-13","【媒體報導】面交被阻業者開直播罵北捷 學者：公民權被玩low了","自由時報","https://www2.nchu.edu.tw/news-detail/id/41444"
"2017-10-13","【媒體報導】新南向交流 學者籲成立智庫聯盟","中央社","https://www2.nchu.edu.tw/news-detail/id/41443"
"2017-10-13","【媒體報導】2017旭泰科技論文獎 產學合作典範","中國時報","https://www2.nchu.edu.tw/news-detail/id/41372"
"2017-10-12","【公關組】綠手指傳習 興大百位師生齊種班草班花","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41429"
"2017-10-12","【媒體報導】新化林場「森林教室」 坐擁270萬棵樹木","聯合報","https://www2.nchu.edu.tw/news-detail/id/41423"
"2017-10-12","【學者評論】用宏觀思維 救藻礁生態系","聯合報","https://www2.nchu.edu.tw/news-detail/id/41422"
"2017-10-11","【媒體報導】芬普尼蛋重創 蛋農自組協會","自由時報","https://www2.nchu.edu.tw/news-detail/id/41416"
"2017-10-11","【媒體報導】中印對峙已平息 台學者：暫時性撤軍","大紀元時報","https://www2.nchu.edu.tw/news-detail/id/41414"
"2017-10-11","【媒體報導】十九大在即 中國軍隊邊境異動有何玄機?","多維新聞","https://www2.nchu.edu.tw/news-detail/id/41413"
"2017-10-11","【學生投稿】觀點投書：下野後復行視事？這樣子的楊泮池非復辟不可","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41415"
"2017-10-11","【學生投稿】自由廣場》當政治素人不再吃素了","自由時報","https://www2.nchu.edu.tw/news-detail/id/41417"
"2017-10-06","【公關組】蘭花生技專家  興大楊長賢榮獲教育部第21屆國家講座","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41403"
"2017-10-06","【媒體報導】日月光聯手興大 三面向守護稀有食蛇龜","中央社","https://www2.nchu.edu.tw/news-detail/id/41400"
"2017-10-06","【媒體報導】新型態魚骨型魚道 生態保育兼具防砂","公視","https://www2.nchu.edu.tw/news-detail/id/41397"
"2017-10-05","【公關組】給魚兒一條安全回家的路  興大發表魚骨型魚道","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41390"
"2017-10-05","【媒體報導】台昆蟲家德里大學演說 引學生對台興趣","中央社","https://www2.nchu.edu.tw/news-detail/id/41386"
"2017-10-03","【媒體報導】興大作家駐校 陳雪應邀文學對話","中國時報","https://www2.nchu.edu.tw/news-detail/id/41373"
"2017-10-02","【公關組】陳雪擔任興大駐校作家  系列活動開跑","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41368"
"2017-10-02","【媒體報導】台灣之「光」！武東星、盧廷昌獲選美國光學學會會士","自由時報","https://www2.nchu.edu.tw/news-detail/id/41360"
"2017-10-02","【媒體報導】研究生賴姵彣　世大運展演扮俠女淬鍊身心靈","NOW news 今日新聞","https://www2.nchu.edu.tw/news-detail/id/41361"
"2017-10-02","【學生投稿】觀點投書：31歲的民進黨還要讓年輕人失望多少次？","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41362"
"2017-09-29","【公關組】興大通識課 火影忍者 華麗登場 ","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41323"
"2017-09-29","【媒體報導】中油選址引爭議 專家：3個地方","台灣醒報","https://www2.nchu.edu.tw/news-detail/id/41315"
"2017-09-29","【媒體報導】興大崇青社扮孔子門生 為創世基金會募發票","自由時報","https://www2.nchu.edu.tw/news-detail/id/41314"
"2017-09-29","【媒體報導】《半導體》矽品產學合作，秀3大主題成果","中國時報","https://www2.nchu.edu.tw/news-detail/id/41298"
"2017-09-29","【公關組】矽品產學研究成果發表會  9/28興大登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41307"
"2017-09-28","【媒體報導】興大奇美醫院聯手對抗幼兒智能障礙疾病","中央社","https://www2.nchu.edu.tw/news-detail/id/41295"
"2017-09-28","【媒體報導】台灣觀光之本 蔡其昌：提升競爭力","中央社","https://www2.nchu.edu.tw/news-detail/id/41296"
"2017-09-28","【媒體報導】味全尋找在地食材 打造台灣味新創意","中央社","https://www2.nchu.edu.tw/news-detail/id/41297"
"2017-09-27","【公關組】老藥新用 興大、奇美醫院聯手對抗幼兒遺傳智能障礙疾病","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41289"
"2017-09-27","【媒體報導】興大宿舍大改造 學生搶破頭!","華視","https://www2.nchu.edu.tw/news-detail/id/41284"
"2017-09-27","【學者評論】蔡東杰》修憲也是安倍主旋律？","中國時報","https://www2.nchu.edu.tw/news-detail/id/41287"
"2017-09-27","【媒體報導】第3屆台灣觀光發展論壇今日中興大學登場","中國時報","https://www2.nchu.edu.tw/news-detail/id/41288"
"2017-09-26","【公關組】興大男宿再升級  日式和風房學生感溫馨","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41278"
"2017-09-26","【媒體報導】國際學生大會師 興大主辦第17屆國際學生高峰論壇","勁報","https://www2.nchu.edu.tw/news-detail/id/41277"
"2017-09-26","【媒體報導】興大動物舍啟用 康堤藍孔雀、長尾雞、羊都來了！","中國時報","https://www2.nchu.edu.tw/news-detail/id/41261"
"2017-09-25","【公關組】國際學生大會師 興大主辦第17屆國際學生高峰論壇","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41267"
"2017-09-25","【媒體報導】智能永續校園示範學校 興大辦觀摩會","勁報","https://www2.nchu.edu.tw/news-detail/id/41263"
"2017-09-25","【媒體報導】未規範買農藥持處方箋 植醫法管控成效恐打折","自由時報","https://www2.nchu.edu.tw/news-detail/id/41258"
"2017-09-25","【媒體報導】監測南投交通熱點 釐清交通流量對空品影響","大紀元","https://www2.nchu.edu.tw/news-detail/id/41262"
"2017-09-25","【媒體報導】中部空品不良 還要忍3天 臭氧加PM2.5 下午外出須戴口罩","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/41260"
"2017-09-25","【學者評論】自由共和國》余宗龍／賴神拚經濟可用的策略","自由時報","https://www2.nchu.edu.tw/news-detail/id/41257"
"2017-09-25","【學生投稿】觀點投書：大專開學了，脫序「淫新」莫重演！","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41252"
"2017-09-25","【公關組】興大動科系動物舍揭牌啟用  設觀賞鳥籠與羊隻放牧區","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41254"
"2017-09-22","【公關組】智能永續校園示範學校 興大辦觀摩會","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41244"
"2017-09-22","【媒體報導】糖尿病視網膜病變中興大學、台中榮總另闢治療蹊徑","中國時報","https://www2.nchu.edu.tw/news-detail/id/41224"
"2017-09-22","【媒體報導】愛的行板-2017倪朝龍創作展 9/21興大開幕","勁報","https://www2.nchu.edu.tw/news-detail/id/41238"
"2017-09-21","【媒體報導】中國「炒龜」市場熱，台灣原生的食蛇龜幾乎滅絕","關鍵評論","https://www2.nchu.edu.tw/news-detail/id/41230"
"2017-09-20","【媒體報導】手機程式開發夯！興大假日開課 學生秒殺","自由時報","https://www2.nchu.edu.tw/news-detail/id/41202"
"2017-09-20","【公關組】興大、中榮攜手研究  糖尿病視網膜眼病變治療新曙光","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41211"
"2017-09-19","【媒體報導】WRO國際奧林匹亞機器人賽中市6隊伍代表台灣進世界賽","中國時報","https://www2.nchu.edu.tw/news-detail/id/41186"
"2017-09-19","【公關組】興大手機程式開發課超熱門 培養跨域數位能力","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41187"
"2017-09-19","【學者評論】學者籲速訂法規 強力掃除農地違建","自由時報","https://www2.nchu.edu.tw/news-detail/id/41185"
"2017-09-18","【媒體報導】農業先鋒齊聚首 聽聽他們怎們說","中央社","https://www2.nchu.edu.tw/news-detail/id/41180"
"2017-09-18","【公關組】興健康講堂開講  八堂精彩講座連番登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41163"
"2017-09-18","【媒體報導】興大健康講堂開講 內容精采可期","青年日報","https://www2.nchu.edu.tw/news-detail/id/41174"
"2017-09-18","【媒體報導】農委會宣示 10年內讓農藥減半","自由時報","https://www2.nchu.edu.tw/news-detail/id/41172"
"2017-09-15","【學者評論】美中被金正恩送作堆？","中國時報","https://www2.nchu.edu.tw/news-detail/id/41164"
"2017-09-14","【媒體報導】文白之爭發酵 變文學派叫陣","中國時報","https://www2.nchu.edu.tw/news-detail/id/41151"
"2017-09-14","【學生投稿】觀點投書： 還未真正解嚴的校園","風傳媒","https://www2.nchu.edu.tw/news-detail/id/41150"
"2017-09-13","【公關組】中市智慧城市競賽 興大「微光之星」獲冠軍","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41127"
"2017-09-13","【媒體報導】雜草難處理！興大建立抗性通報系統 鑑定確認有獎金","聯合報","https://www2.nchu.edu.tw/news-detail/id/41137"
"2017-09-13","【媒體報導】「人生最棒禮物！」杜佳英任國際志工 吉里巴斯遇見最美風景","台灣英文新聞","https://www2.nchu.edu.tw/news-detail/id/41139"
"2017-09-13","【媒體報導】奇了！柚樹上金蟬脫殼 成群結隊排整排","自由時報","https://www2.nchu.edu.tw/news-detail/id/41142"
"2017-09-13","【媒體報導】學者：農藥每公頃用量　台灣世界第一","TVBS NEWS","https://www2.nchu.edu.tw/news-detail/id/41141"
"2017-09-12","【公關組】興大建立抗性雜草通報系統  通報獎勵金3千","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41122"
"2017-09-11","【媒體報導】入山林樂當伐木工 到惠蓀攀樹闖關攏免錢","聯合報","https://www2.nchu.edu.tw/news-detail/id/41096"
"2017-09-11","【媒體報導】有機市集先驅者 興大有機農夫市集慶10週年","中國時報","https://www2.nchu.edu.tw/news-detail/id/41099"
"2017-09-11","【媒體報導】台中空污能見度差 引NASA設備監測","自由時報","https://www2.nchu.edu.tw/news-detail/id/41092"
"2017-09-11","【學者評論】風光過後的台灣英雄","中國時報","https://www2.nchu.edu.tw/news-detail/id/41097"
"2017-09-11","【媒體報導】惠蓀木文化節　嗨翻整個山林","中央網路報","https://www2.nchu.edu.tw/news-detail/id/41089"
"2017-09-09","【公關組】有機市集的先驅者  興大有機農夫市集10週年慶","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41088"
"2017-09-08","【媒體報導】動保處宣導農民正確用藥避免誤用芬普尼等禁藥","大成報","https://www2.nchu.edu.tw/news-detail/id/41080"
"2017-09-08","【媒體報導】台中智慧城市創意設計頒獎 張光瑤期待量產輸出為國爭光","中國時報","https://www2.nchu.edu.tw/news-detail/id/41079"
"2017-09-08","【媒體報導】探索台中根本 「台中學」研討會發英雄帖","中國時報","https://www2.nchu.edu.tw/news-detail/id/41078"
"2017-09-08","【媒體報導】智慧城市研討會 產官學集思廣益","中央社","https://www2.nchu.edu.tw/news-detail/id/41066"
"2017-09-08","【公關組】興大EMBA「領導與創新」課程  圓滿結束","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41073"
"2017-09-07","【公關組】2017臺中學國際研討會  開放報名","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41071"
"2017-09-07","【媒體報導】「拼命三郎」水利專家李孟諺接替台南代理市長","關鍵評論","https://www2.nchu.edu.tw/news-detail/id/41072"
"2017-09-07","【媒體報導】茶樹禁用氟派瑞 歐美貿易代表關切","自由時報","https://www2.nchu.edu.tw/news-detail/id/41069"
"2017-09-07","【媒體報導】《染褐根病上週六吊點滴》200年楊桃樹不治 竹崎今報嘉縣府「除名」","自由時報","https://www2.nchu.edu.tw/news-detail/id/41068"
"2017-09-07","【媒體報導】興大EMBA「領導與創新」課程圓滿結束","經濟日報","https://www2.nchu.edu.tw/news-detail/id/41064"
"2017-09-07","【媒體報導】搶攻健身食品市場 興大推營養補給棒","中國時報","https://www2.nchu.edu.tw/news-detail/id/41026"
"2017-09-06","【公關組】智慧城市大數據應用研討會  9/6興大登場","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41062"
"2017-09-06","【公關組】海峽兩岸大學生市調競賽  興大獲二等獎","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41046"
"2017-09-06","【媒體報導】陳志峰：育種與保種的藝術，臺灣土雞守護者","農傳媒","https://www2.nchu.edu.tw/news-detail/id/41044"
"2017-09-06","【媒體報導】依興趣選校  黃楷文錄取興大會計系","中國時報","https://www2.nchu.edu.tw/news-detail/id/41063"
"2017-09-04","【媒體報導】中興大學校長薛富盛為校友打氣","大紀元","https://www2.nchu.edu.tw/news-detail/id/41028"
"2017-09-04","【媒體報導】「精彩70 感恩有你」邀請興大應用經濟系所友 共聚一堂重溫舊夢","中央社","https://www2.nchu.edu.tw/news-detail/id/41033"
"2017-09-04","【學者投稿】大賣場冒險記","聯合晚報","https://www2.nchu.edu.tw/news-detail/id/41031"
"2017-09-04","【學者評論】露營區濫砍 政府淪幫兇","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/41030"
"2017-09-04","【學者評論】趁世大運熱 創造運動新價值","聯合報","https://www2.nchu.edu.tw/news-detail/id/41029"
"2017-09-01","【公關組】興大農資學院開發多穀營養補充品  興大棒、興大穀王","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41015"
"2017-08-31","【媒體報導】興大四新創團隊 獲教育部200萬創業獎勵金","國立教育廣播電台","https://www2.nchu.edu.tw/news-detail/id/41009"
"2017-08-31","【媒體報導】中興大學南加校友歡慶45周年年會","大紀元","https://www2.nchu.edu.tw/news-detail/id/41008"
"2017-08-31","【學者評論】學者觀點－吳敦義可用的青年策略","中國時報","https://www2.nchu.edu.tw/news-detail/id/41007"
"2017-08-31","【媒體報導】芬普尼蛋漏報 學者籲中央地方加強整合","中央社","https://www2.nchu.edu.tw/news-detail/id/41006"
"2017-08-31","【公關組】興大四新創團隊  獲教育部200萬創業獎勵金","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/41004"
"2017-08-29","【媒體報導】興大教授：微生物工程可替代基因改造","大紀元","https://www2.nchu.edu.tw/news-detail/id/40987"
"2017-08-29","【媒體報導】工廠充電！勞工大學主動出擊「到廠代訓」","中國時報","https://www2.nchu.edu.tw/news-detail/id/40985"
"2017-08-29","【媒體報導】學者：傳統雞場不升級 5年內必被淘汰","聯合報","https://www2.nchu.edu.tw/news-detail/id/40986"
"2017-08-29","【公關組】台灣生科學人充電站  興大主辦第33屆生物夏令營","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40978"
"2017-08-29","【公關組】智慧城市大數據應用研討會9/6興大登場  開放報名","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40956"
"2017-08-28","【媒體報導】瞄準電動車市場 興大創新煞車系統","聯合報","https://www2.nchu.edu.tw/news-detail/id/40968"
"2017-08-28","【媒體報導】毒蛋僅冰山一角 「有人買好蛋供檢驗作假」","聯合報","https://www2.nchu.edu.tw/news-detail/id/40974"
"2017-08-28","【媒體報導】中評現場：陳牧民夫婦用印度電影推新南向","中國評論新聞網","https://www2.nchu.edu.tw/news-detail/id/40977"
"2017-08-28","【媒體報導】創投新標的 台灣農業科技大軍悄然成形","大紀元","https://www2.nchu.edu.tw/news-detail/id/40976"
"2017-08-28","【媒體報導】〈中部〉中彰投苗雲空氣品質監測 有改善趨勢","自由時報","https://www2.nchu.edu.tw/news-detail/id/40973"
"2017-08-25","【公關組】東元綠能國際創意競賽 興大獲亞軍","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40936"
"2017-08-25","【媒體報導】《謠言終結站》芬普尼蛋會讓雞肉更毒？ 醫師： 不會殘留雞隻體內","自由時報","https://www2.nchu.edu.tw/news-detail/id/40940"
"2017-08-24","【學者評論】祁立峰──我心目中國文課應選的10篇古文","聯合報","https://www2.nchu.edu.tw/news-detail/id/40926"
"2017-08-24","【媒體報導】中興學生駐點南豐 設計遊程促南豐經濟","原住民族電視台","https://www2.nchu.edu.tw/news-detail/id/40928"
"2017-08-24","【媒體報導】活化先鋒 小蝸牛市集","PeoPo公民新聞","https://www2.nchu.edu.tw/news-detail/id/40927"
"2017-08-24","【媒體報導】興大牛樟芝研究 能防高血糖疾病","聯合報","https://www2.nchu.edu.tw/news-detail/id/40919"
"2017-08-24","【學生投稿】觀點投書：柯文哲的王八蛋戰術","風傳媒","https://www2.nchu.edu.tw/news-detail/id/40929"
